Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:48020000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
48020000;1;01/07/2019;;1;1;941,104;867,337;913,603;17;26;1;1;1;;0;922,458;922,458;922,458;922,458;922,458;922,458;922,458;922,458;922,458;922,458;922,458;922,458;922,458;922,458;922,458;922,458;941,104;941,104;941,104;941,104;941,104;922,458;922,458;903,948;903,948;867,337;867,337;867,337;867,337;867,337;867,337;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;1;01/06/2019;;1;1;1075,363;903,948;968,101;1;18;1;1;1;;0;1075,363;1075,363;1075,363;1055,787;1017,029;1017,029;1017,029;1017,029;1017,029;1017,029;1017,029;997,848;978,8;978,8;978,8;959,885;922,458;903,948;903,948;903,948;903,948;903,948;903,948;903,948;903,948;903,948;922,458;922,458;922,458;922,458;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
48020000;1;01/05/2019;;1;1;1075,363;743,589;1036,557;9;1;1;1;1;;0;743,589;867,337;931,764;941,104;941,104;959,885;978,8;1036,343;1075,363;1075,363;1075,363;1075,363;1075,363;1075,363;1075,363;1075,363;1075,363;1075,363;1075,363;1075,363;1075,363;1075,363;1075,363;1075,363;1075,363;1075,363;1075,363;1075,363;1075,363;1075,363;1075,363;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;1;01/04/2019;;1;1;743,589;743,589;743,589;1;1;1;1;1;;0;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
48020000;1;01/03/2019;;1;1;760,843;743,589;749,155;1;11;1;1;1;;0;760,843;760,843;760,843;760,843;760,843;760,843;760,843;760,843;760,843;760,843;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;1;01/02/2019;;1;1;1075,363;760,843;859,19;1;22;1;1;1;;0;1075,363;1075,363;1075,363;1075,363;1036,343;950,478;885,574;858,27;849,238;849,238;831,278;831,278;831,278;822,351;813,458;795,778;813,458;813,458;813,458;778,239;769,523;760,843;778,239;795,778;795,778;760,843;760,843;760,843;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
48020000;1;01/01/2019;;1;1;1075,363;778,239;986,148;19;1;1;1;1;;0;778,239;778,239;778,239;778,239;813,458;831,278;849,238;849,238;941,104;978,8;978,8;978,8;1017,029;1017,029;1055,787;1055,787;1055,787;1055,787;1075,363;1075,363;1075,363;1075,363;1075,363;1075,363;1075,363;1075,363;1075,363;1075,363;1075,363;1075,363;1075,363;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;1;01/12/2018;;1;1;795,778;778,239;783,331;7;1;1;1;1;;0;778,239;778,239;778,239;778,239;778,239;778,239;795,778;795,778;795,778;795,778;795,778;795,778;795,778;795,778;795,778;778,239;778,239;778,239;778,239;778,239;778,239;778,239;778,239;778,239;778,239;778,239;778,239;778,239;778,239;778,239;778,239;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;1;01/11/2018;;1;1;831,278;778,239;798,159;20;28;1;1;1;;0;795,778;795,778;795,778;795,778;795,778;795,778;795,778;795,778;795,778;795,778;795,778;795,778;795,778;795,778;795,778;795,778;795,778;795,778;813,458;831,278;831,278;813,458;813,458;795,778;795,778;795,778;795,778;778,239;778,239;778,239;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
48020000;1;01/10/2018;;1;1;795,778;778,239;793,515;5;1;1;1;1;;0;778,239;778,239;778,239;778,239;795,778;795,778;795,778;795,778;795,778;795,778;795,778;795,778;795,778;795,778;795,778;795,778;795,778;795,778;795,778;795,778;795,778;795,778;795,778;795,778;795,778;795,778;795,778;795,778;795,778;795,778;795,778;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;1;01/09/2018;;1;1;778,239;743,589;763,196;20;1;1;1;1;;0;743,589;743,589;743,589;743,589;743,589;743,589;743,589;760,843;760,843;760,843;760,843;760,843;760,843;760,843;760,843;760,843;760,843;760,843;760,843;778,239;778,239;778,239;778,239;778,239;778,239;778,239;778,239;778,239;778,239;778,239;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
48020000;1;01/08/2018;;1;1;743,589;743,589;743,589;1;1;1;1;1;;0;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;1;01/07/2018;;1;1;760,843;743,589;754,72;1;21;1;1;1;;0;760,843;760,843;760,843;760,843;760,843;760,843;760,843;760,843;760,843;760,843;760,843;760,843;760,843;760,843;760,843;760,843;760,843;760,843;760,843;760,843;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;1;01/06/2018;;1;1;743,589;676,024;722,749;11;1;1;1;1;;0;676,024;676,024;676,024;676,024;676,024;676,024;676,024;676,024;676,024;726,479;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;743,589;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
48020000;1;01/05/2018;;1;1;676,024;659,499;668,293;9;1;1;1;1;;0;659,499;659,499;659,499;659,499;659,499;659,499;659,499;659,499;676,024;667,743;659,499;659,499;659,499;659,499;667,743;676,024;667,743;659,499;676,024;676,024;676,024;676,024;676,024;676,024;676,024;676,024;676,024;676,024;676,024;676,024;676,024;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;1;01/04/2018;;1;1;1404,007;659,499;768,961;26;29;1;1;1;;0;696,276;696,276;696,276;711,487;726,917;742,566;758,436;758,436;742,566;742,566;758,436;750,474;742,566;742,566;742,566;742,566;742,566;758,436;758,436;758,436;758,436;758,436;758,436;774,529;880,247;1404,007;945,787;701,087;659,499;659,499;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
48020000;1;01/03/2018;;1;1;884,663;637,58;691,767;22;11;1;1;1;;0;666,501;666,501;666,501;666,501;666,501;651,934;651,934;651,934;651,934;651,934;637,58;637,58;696,276;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;884,663;719,175;711,487;696,276;696,276;696,276;696,276;696,276;696,276;696,276;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;1;01/02/2018;;1;1;807,389;666,501;760,829;22;28;1;1;1;;0;726,917;726,917;726,917;726,917;742,566;758,436;758,436;782,66;790,846;774,529;758,436;758,436;758,436;758,436;758,436;758,436;758,436;758,436;758,436;774,529;799,089;807,389;807,389;790,846;790,846;790,846;734,714;666,501;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
48020000;1;01/01/2018;;1;1;726,917;726,917;726,917;1;1;1;1;1;;0;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;1;01/12/2017;;1;1;832,629;726,917;772,865;16;27;1;1;1;;0;758,436;758,436;758,436;758,436;758,436;766,455;790,846;807,389;824,159;758,436;758,436;758,436;758,436;758,436;790,846;832,629;832,629;807,389;807,389;807,389;807,389;790,846;790,846;782,66;758,436;742,566;726,917;726,917;726,917;726,917;726,917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;1;01/11/2017;;1;1;711,487;696,276;709,966;1;2;1;1;1;;0;711,487;696,276;696,276;696,276;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
48020000;1;01/10/2017;;1;1;726,917;711,487;716,465;2;1;1;1;1;;0;711,487;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;1;01/09/2017;;1;1;742,566;726,917;731,09;1;9;1;1;1;;0;742,566;742,566;742,566;742,566;742,566;742,566;742,566;742,566;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
48020000;1;01/08/2017;;1;1;742,566;726,917;730,956;24;1;1;1;1;;0;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;742,566;742,566;742,566;742,566;742,566;742,566;742,566;742,566;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;1;01/07/2017;;1;1;726,917;711,487;715,469;24;1;1;1;1;;0;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;726,917;726,917;726,917;726,917;726,917;726,917;726,917;726,917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;1;01/06/2017;;1;1;774,529;696,276;714,198;1;5;1;1;1;;0;774,529;774,529;742,566;726,917;696,276;696,276;696,276;696,276;696,276;696,276;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;711,487;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
48020000;1;01/05/2017;;1;1;858,386;742,566;827,722;1;28;1;1;1;;0;858,386;858,386;858,386;858,386;858,386;858,386;858,386;858,386;858,386;858,386;858,386;858,386;858,386;858,386;858,386;858,386;841,157;841,157;841,157;858,386;858,386;858,386;790,846;758,436;758,436;758,436;758,436;742,566;742,566;758,436;758,436;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;1;01/04/2017;;1;1;893,539;858,386;865,409;1;8;1;1;1;;0;893,539;893,539;893,539;893,539;893,539;875,846;875,846;858,386;858,386;858,386;858,386;858,386;858,386;858,386;858,386;858,386;858,386;858,386;858,386;858,386;858,386;858,386;858,386;858,386;858,386;858,386;858,386;858,386;858,386;858,386;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
48020000;1;01/03/2017;;1;1;893,539;742,566;818,085;31;26;1;1;1;;0;841,157;841,157;832,629;832,629;841,157;841,157;841,157;841,157;841,157;824,159;824,159;824,159;824,159;824,159;824,159;824,159;824,159;807,389;807,389;824,159;815,745;807,389;807,389;790,846;774,529;742,566;742,566;742,566;790,846;867,087;893,539;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;1;01/02/2017;;1;1;911,467;841,157;860,743;1;7;1;1;1;;0;911,467;893,539;875,846;875,846;875,846;858,386;841,157;841,157;841,157;841,157;841,157;841,157;841,157;858,386;858,386;858,386;884,663;893,539;893,539;893,539;884,663;849,742;841,157;841,157;841,157;841,157;841,157;841,157;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
48020000;1;01/01/2017;;1;1;1565,878;832,629;1223,099;25;6;1;1;1;;0;893,539;893,539;858,386;858,386;858,386;832,629;875,846;893,539;893,539;938,802;1014,333;1242,498;1464,886;1489,717;1502,237;1514,826;1514,826;1514,826;1514,826;1514,826;1514,826;1514,826;1540,212;1540,212;1565,878;1565,878;1502,237;1177,224;1014,333;948,033;948,033;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;1;01/12/2016;;1;1;911,467;893,539;895,274;1;4;1;1;1;;0;911,467;911,467;911,467;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;1;01/11/2016;;1;1;1004,68;911,467;962,087;14;23;1;1;1;;0;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;1004,68;1004,68;1004,68;985,556;966,674;966,674;948,033;948,033;929,631;911,467;911,467;911,467;911,467;911,467;911,467;911,467;911,467;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
48020000;1;01/10/2016;;1;1;985,556;966,674;984,338;3;1;1;1;1;;0;966,674;966,674;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;1;01/09/2016;;1;1;985,556;948,033;960,508;19;1;1;1;1;;0;948,033;948,033;948,033;948,033;948,033;948,033;948,033;948,033;948,033;948,033;948,033;948,033;948,033;948,033;948,033;948,033;966,674;966,674;985,556;985,556;985,556;985,556;985,556;985,556;966,674;966,674;966,674;966,674;966,674;966,674;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
48020000;1;01/08/2016;;1;1;948,033;929,631;936,161;21;1;1;1;1;;0;929,631;929,631;929,631;929,631;929,631;929,631;929,631;929,631;929,631;929,631;929,631;929,631;929,631;929,631;929,631;929,631;929,631;929,631;929,631;929,631;948,033;948,033;948,033;948,033;948,033;948,033;948,033;948,033;948,033;948,033;948,033;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48020000;1;01/07/2016;;1;1;929,631;893,539;919,724;11;1;1;1;1;;0;893,539;893,539;893,539;893,539;893,539;893,539;893,539;911,467;911,467;911,467;929,631;929,631;929,631;929,631;929,631;929,631;929,631;929,631;929,631;929,631;929,631;929,631;929,631;929,631;929,631;929,631;929,631;929,631;929,631;929,631;929,631;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;1;01/06/2016;;1;1;893,539;893,539;893,539;1;1;1;1;1;;0;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
48020000;1;01/05/2016;;1;1;893,539;893,539;893,539;1;1;1;1;1;;0;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;1;01/04/2016;;1;1;893,539;893,539;893,539;1;1;1;1;1;;0;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
48020000;1;01/03/2016;;1;1;893,539;893,539;893,539;1;1;1;1;1;;0;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;1;01/02/2016;;1;1;948,033;893,539;901,655;2;7;1;1;1;;0;938,802;948,033;948,033;938,802;911,467;911,467;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;893,539;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
48020000;1;01/01/2016;;1;1;1739,627;966,674;1092,256;23;16;1;1;1;;0;1083,627;1083,627;1083,627;1083,627;1083,627;1083,627;1083,627;1083,627;1083,627;1063,52;1063,52;1043,66;1043,66;1024,047;985,556;966,674;966,674;1063,52;1024,047;1024,047;985,556;1712,106;1739,627;1276,013;1124,593;1053,559;1004,68;985,556;985,556;985,556;985,556;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;1;01/12/2015;;1;1;1083,627;1063,52;1082,33;1;12;1;1;1;;0;1083,627;1083,627;1083,627;1083,627;1083,627;1083,627;1083,627;1083,627;1083,627;1083,627;1083,627;1063,52;1063,52;1083,627;1083,627;1083,627;1083,627;1083,627;1083,627;1083,627;1083,627;1083,627;1083,627;1083,627;1083,627;1083,627;1083,627;1083,627;1083,627;1083,627;1083,627;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;1;01/11/2015;;1;1;1124,593;1063,52;1084,372;26;1;1;1;1;;0;1063,52;1083,627;1063,52;1063,52;1063,52;1063,52;1063,52;1063,52;1083,627;1083,627;1083,627;1083,627;1083,627;1083,627;1083,627;1083,627;1083,627;1083,627;1083,627;1083,627;1103,985;1103,985;1103,985;1103,985;1103,985;1124,593;1103,985;1083,627;1083,627;1083,627;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
48020000;1;01/10/2015;;1;1;1063,52;1024,047;1043,091;24;1;1;1;1;;0;1024,047;1024,047;1024,047;1024,047;1024,047;1024,047;1024,047;1024,047;1024,047;1043,66;1043,66;1043,66;1043,66;1043,66;1043,66;1043,66;1043,66;1043,66;1043,66;1043,66;1043,66;1043,66;1043,66;1063,52;1063,52;1063,52;1063,52;1063,52;1063,52;1063,52;1063,52;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;1;01/09/2015;;1;1;1043,66;1024,047;1032,546;16;1;1;1;1;;0;1024,047;1024,047;1024,047;1024,047;1024,047;1024,047;1024,047;1024,047;1024,047;1024,047;1024,047;1024,047;1024,047;1024,047;1024,047;1043,66;1043,66;1043,66;1043,66;1043,66;1043,66;1043,66;1043,66;1043,66;1043,66;1043,66;1043,66;1043,66;1024,047;1024,047;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
48020000;1;01/08/2015;;1;1;1024,047;985,556;1011,583;17;1;1;1;1;;0;985,556;985,556;985,556;1004,68;1004,68;1004,68;1004,68;1004,68;985,556;1004,68;1004,68;1004,68;1004,68;1004,68;1004,68;1004,68;1024,047;1024,047;1024,047;1024,047;1024,047;1024,047;1024,047;1024,047;1024,047;1024,047;1024,047;1024,047;1024,047;1024,047;1024,047;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;1;01/07/2015;;1;1;985,556;966,674;977,638;8;1;1;1;1;;0;966,674;966,674;966,674;966,674;966,674;966,674;966,674;985,556;966,674;966,674;966,674;966,674;985,556;966,674;966,674;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;985,556;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;1;01/06/2015;;1;1;1083,627;948,033;1001,629;2;19;1;1;1;;0;1073,542;1083,627;1083,627;1083,627;1083,627;1083,627;1083,627;1024,047;1004,68;1024,047;1024,047;1024,047;995,087;966,674;966,674;976,085;966,674;957,324;948,033;948,033;948,033;966,674;966,674;966,674;966,674;966,674;966,674;966,674;966,674;966,674;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
48020000;1;01/04/2015;;1;1;1276,013;1276,013;1276,013;1;1;1;1;1;;0;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
48020000;1;01/03/2015;;1;1;1276,013;1276,013;1276,013;1;1;1;1;1;;0;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;1;01/02/2015;;1;1;1298,685;1276,013;1277,226;1;3;1;1;1;;0;1298,685;1287,316;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;1276,013;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
48020000;1;01/01/2015;;1;1;1298,685;1298,685;1298,685;1;1;1;1;1;;0;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/12/2014;;1;1;1298,685;1298,685;1298,685;1;1;1;1;1;;0;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1298,685;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
